rang,id,naslov,tip,st_epizod,leto,ogledi,ocena
1182,17,Hungry Heart: Wild Striker,TV,52,2,17025,7.6
1183,5231,Inazuma Eleven,TV,127,2,78613,7.6
1184,452,InuYasha Movie 01: Toki wo Koeru Omoi,Movie,1,2,62499,7.6
1185,35241,Konohana Kitan,TV,12,2,70911,7.6
1186,9136,Kuroshitsuji II Specials,Special,6,2,78327,7.6
1187,6172,Layton Kyouju to Eien no Utahime,Movie,1,2,18517,7.6
1188,23321,Log Horizon 2nd Season,TV,25,2,337614,7.6
1189,23441,Love Stage!!: Chotto Janakutte,OVA,1,2,35853,7.6
1190,36565,Major 2nd,TV,25,2,13305,7.6
1191,35067,Osomatsu-san 2nd Season,TV,25,2,31160,7.6
1192,32542,Sakamoto Desu ga?,TV,12,2,329215,7.6
1193,8675,Seitokai Yakuindomo,TV,13,2,301236,7.6
1194,32836,Senki Zesshou Symphogear AXZ,TV,13,2,16255,7.6
1195,1557,Shounen Onmyouji,TV,26,2,41107,7.6
1196,18139,Tonari no Seki-kun,TV,21,2,132668,7.6
1197,10495,Yuru Yuri,TV,12,2,215085,7.6
1198,34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,6,2,24129,7.6
1199,30868,Ajin Part 1: Shoudou,Movie,1,2,30763,7.6
1200,33506,Ao no Exorcist: Kyoto Fujouou-hen,TV,12,2,301568,7.6
1201,7647,Arakawa Under the Bridge,TV,13,2,224310,7.6
1202,874,Digimon Tamers,TV,51,2,125315,7.6
1203,11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,Special,1,2,26224,7.6
1204,31706,Fate/kaleid liner Prisma☆Illya 3rei!!,TV,12,2,63109,7.6
1205,36220,Itsudatte Bokura no Koi wa 10 cm Datta.,TV,6,2,71211,7.6
1206,14467,K,TV,13,2,429242,7.6
1207,6793,"Kuroshitsuji: Sono Shitsuji, Kougyou",Special,1,2,70268,7.6
1208,2227,Lady Lady!!,TV,21,1,3656,7.6
1209,30913,Mekakucity Days,Movie,1,2,1969,7.6
1211,528,Pokemon: Mewtwo no Gyakushuu,Movie,1,1,134963,7.6
1212,34561,Re:Creators,TV,22,2,243137,7.6
1213,6634,Sengoku Basara Two,TV,12,2,52229,7.6
1214,6773,Shakugan no Shana III (Final),TV,24,2,170692,7.6
1215,9751,Strike Witches Movie,Movie,1,2,29906,7.6
1216,14289,Sukitte Ii na yo.,TV,13,2,336167,7.6
1217,10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,OVA,4,2,7462,7.6
1218,29854,Ushio to Tora (TV),TV,26,2,134011,7.6
1219,24405,World Trigger,TV,73,2,163909,7.6
1220,880,Aa! Megami-sama!: Sorezore no Tsubasa,TV,22,2,50092,7.6
1221,31580,Ajin,TV,13,2,304606,7.6
1222,33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,Movie,1,2,32649,7.6
1223,1239,Bishoujo Senshi Sailor Moon SuperS,TV,39,1,69046,7.6
1224,25341,Diamond no Ace OVA,OVA,3,2,10135,7.6
1225,32108,Digimon Adventure tri. 2: Ketsui,Movie,1,2,51991,7.6
1226,2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,Movie,1,2,2639,7.6
1227,31552,Durarara!!x2 Ten: Onoroke Chakapoko,Special,1,2,29340,7.6
1228,7661,Giant Killing,TV,26,2,47560,7.6
1229,31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,TV,12,2,45806,7.6
1230,23251,Gugure! Kokkuri-san,TV,12,2,121958,7.6
1231,5060,Hetalia Axis Powers,ONA,52,2,181394,7.6
1232,24703,High School DxD BorN,TV,12,2,354773,7.6
1233,36823,Huyao Xiao Hongniang: Beishan Yaodi,ONA,8,2,3808,7.6
1234,914,Ike! Ina-chuu Takkyuubu,TV,26,1,10709,7.6
1235,12725,Initial D: Project D to the Next Stage - Project D e Mukete,Special,1,2,5195,7.6
1236,37497,Irozuku Sekai no Ashita kara,TV,13,2,108332,7.6
1237,6553,Junjou Romantica Special,Special,1,1,75894,7.6
1239,1087,Kimagure Orange☆Road,TV,48,1,23999,7.6
1240,3466,Kino no Tabi: The Beautiful World - Tou no Kuni,Special,1,2,27013,7.6
1241,12487,Kyoukaisenjou no Horizon II,TV,13,2,60642,7.6
1242,22693,Lady Jewelpet,TV,52,2,5194,7.6
1243,8190,Nodame Cantabile OVA 2,OVA,1,2,21407,7.6
1244,36513,Rokuhoudou Yotsuiro Biyori,TV,12,2,15341,7.6
1245,2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Movie,1,1,9680,7.6
1246,23701,Toradora! Recap,OVA,1,2,40621,7.6
1247,10716,Towa no Quon 5: Souzetsu no Raifuku,Movie,1,2,24058,7.6
1248,2202,Waga Seishun no Arcadia,Movie,1,1,6067,7.6
1249,1840,Zero no Tsukaima: Futatsuki no Kishi,TV,12,2,324683,7.6
1250,67,Basilisk: Kouga Ninpou Chou,TV,24,2,131718,7.6
1251,36480,Drifters (OVA),OVA,2,2,44563,7.6
1252,6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,1,2,8498,7.6
1253,14131,Girls &amp;amp; Panzer,TV,12,2,160268,7.6
1254,821,Initial D Battle Stage,OVA,1,2,19416,7.6
1255,21327,Isshuukan Friends.,TV,12,2,197493,7.6
1256,2012,Jigoku Sensei Nube,TV,49,1,11875,7.6
1257,1567,Kaitou Saint Tail,TV,43,1,11738,7.6
1258,428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,OVA,1,2,10851,7.6
1259,145,Kareshi Kanojo no Jijou,TV,26,1,130419,7.6
1260,9396,Mitsudomoe Special,Special,1,2,13794,7.6
1261,3001,Moyashimon,TV,11,2,54336,7.6
1262,340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,TV,26,2,17451,7.6
1263,33338,One Piece: Heart of Gold,Special,1,2,31013,7.6
1264,23277,Saenai Heroine no Sodatekata,TV,12,2,290055,7.6
1265,355,Shakugan no Shana,TV,24,2,381946,7.6
1266,11371,Shin Tennis no Ouji-sama,TV,13,2,39089,7.6
1267,885,Tenshi no Tamago,OVA,1,1,59118,7.6
1268,17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,Movie,1,2,16817,7.6
1269,1985,UFO Robo Grendizer,TV,74,1,6267,7.6
1270,16241,"Yondemasu yo, Azazel-san. Z",TV,13,2,27080,7.6
1271,35789,Yowamushi Pedal: Glory Line,TV,25,2,24486,7.6
1272,4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,TV,12,2,2334,7.6
1273,857,Air Gear,TV,25,2,246850,7.6
1274,11433,Ano Natsu de Matteru,TV,12,2,233325,7.6
1275,5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,OVA,1,2,9463,7.6
1276,9839,Detective Conan: Black History 2,Special,1,2,3739,7.6
1277,3785,Evangelion: 3.0 You Can (Not) Redo,Movie,1,2,190887,7.6
1278,455,Fantastic Children,TV,26,2,22559,7.6
1279,7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,Special,16,2,40348,7.6
1280,1395,Future GPX Cyber Formula Sin,OVA,5,1,33411,7.6
1282,36094,Hakumei to Mikochi,TV,12,2,32738,7.6
1283,5204,Kara no Kyoukai 6: Boukyaku Rokuon,Movie,1,2,121949,7.6
1284,5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,Movie,1,2,3254,7.6
1285,37475,Kishuku Gakkou no Juliet,TV,12,2,81223,7.6
1286,250,Konjiki no Gash Bell!!,TV,150,2,73621,7.6
1287,5494,Konnichiwa Anne: Before Green Gables,TV,39,2,3850,7.6
1288,15439,"Kono Danshi, Ningyo Hiroimashita.",OVA,1,2,22096,7.6
1289,194,Macross Zero,OVA,5,2,28505,7.6
1290,5162,Minami-ke Okaeri,TV,13,2,52916,7.6
1291,21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,OVA,1,2,35818,7.6
1292,10500,Ojiisan no Lamp,Movie,1,2,14932,7.6
1293,2549,Perrine Monogatari,TV,53,1,2780,7.6
1294,2257,Taiyou no Kiba Dagram,TV,75,1,2817,7.6
1295,11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,Movie,1,2,76626,7.6
1296,177,Tsubasa Chronicle,TV,26,2,165946,7.6
1297,18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,OVA,1,2,123140,7.6
1298,16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,TV,12,2,89785,7.6
1299,304,Aa! Megami-sama! Movie,Movie,1,2,33778,7.6
1300,22147,Amagi Brilliant Park,TV,13,2,342521,7.6
1301,1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Movie,1,1,29014,7.6
1302,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Movie,1,2,150799,7.6
1303,32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,TV,12,2,158647,7.6
1304,4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,Special,1,2,105726,7.6
1305,8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,OVA,1,2,8073,7.6
1306,16528,Hal,Movie,1,2,78308,7.6
1307,2002,Heroic Age,TV,26,2,81338,7.6
1308,449,InuYasha Movie 04: Guren no Houraijima,Movie,1,2,60280,7.6
1309,10568,Kamisama no Memochou,TV,12,2,170218,7.6
1310,31418,KanColle Movie,Movie,1,2,24863,7.6
1311,34414,Nanbaka 2,ONA,12,2,55587,7.6
1312,1034,Ouritsu Uchuugun: Honneamise no Tsubasa,Movie,1,1,26407,7.6
1313,26243,Owari no Seraph,TV,12,2,549293,7.6
1314,708,Patapata Hikousen no Bouken,TV,26,2,4137,7.6
1315,23135,PriPara,TV,140,2,12100,7.6
1316,32485,Prison School: Mad Wax,OVA,1,2,67117,7.6
1317,5493,Ranma ½: Akumu! Shunmin Kou,OVA,1,2,9063,7.6
1318,46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Movie,1,1,38492,7.6
1319,2562,Shion no Ou,TV,22,2,24510,7.6
1320,1861,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,Movie,1,1,9835,7.6
1321,37341,Yuru Camp△ Specials,Special,3,2,19356,7.6
1322,1488,Area 88,OVA,3,1,10102,7.6
1323,34443,Baki,ONA,26,2,35551,7.6
1324,32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Movie,1,2,48437,7.6
1325,2961,Digimon Adventure Movie,Movie,1,1,77290,7.6
1326,12049,Fairy Tail Movie 1: Houou no Miko,Movie,1,2,117455,7.6
1327,587,Hanbun no Tsuki ga Noboru Sora,TV,6,2,77609,7.6
1328,36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,OVA,12,2,49300,7.6
1330,24781,Imawa no Kuni no Alice (OVA),OVA,3,2,24452,7.6
1331,10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Movie,1,2,7453,7.6
1332,11013,Inu x Boku SS,TV,12,2,302329,7.6
1333,33082,Kingsglaive: Final Fantasy XV,Movie,1,2,35903,7.6
1334,1579,Kiniro no Corda: Primo Passo,TV,25,2,74634,7.6
1335,35079,Kino no Tabi: The Beautiful World - The Animated Series,TV,12,2,99373,7.6
1336,34984,Koi wa Ameagari no You ni,TV,12,2,118847,7.6
1337,334,Marmalade Boy,TV,76,1,32023,7.6
1338,3673,Nijuu Mensou no Musume,TV,22,2,26177,7.6
1339,10588,Persona 4 the Animation,TV,25,2,176386,7.6
1340,209,R.O.D the TV,TV,26,2,55029,7.6
1341,4921,Ramayana: The Legend of Prince Rama,Movie,1,1,986,7.6
1342,15989,Saki Achiga-hen: Episode of Side-A Specials,Special,4,2,10869,7.6
1343,2268,Tatakae! Chou Robot Seimeitai Transformers,TV,98,1,6782,7.6
1344,4654,Toaru Majutsu no Index,TV,24,2,451575,7.6
1345,10216,"Yondemasu yo, Azazel-san. (TV)",TV,13,2,54871,7.6
1346,34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Movie,1,2,8717,7.6
1347,2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Special,2,2,19960,7.6
1348,12291,Acchi Kocchi (TV),TV,12,2,189563,7.6
1349,13709,Afro Samurai Movie,Movie,1,2,33129,7.6
1350,31821,Arslan Senki (TV): Fuujin Ranbu,TV,8,2,89059,7.6
1351,32827,B: The Beginning,ONA,12,2,109715,7.6
1352,18671,Chuunibyou demo Koi ga Shitai! Ren,TV,12,2,330157,7.6
1353,1478,City Hunter: Goodbye My Sweetheart,Special,1,1,3778,7.6
1354,35849,Darling in the FranXX,TV,24,2,415396,7.6
1355,31376,Flying Witch,TV,12,2,158261,7.6
1356,1251,Fushigi no Umi no Nadia,TV,39,1,37389,7.6
1357,1393,Future GPX Cyber Formula Zero,OVA,8,1,1496,7.6
1358,19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,Movie,1,2,34668,7.6
1359,31997,Hetalia: The World Twinkle Extra Disc,OVA,1,2,4489,7.6
1360,32215,High School DxD BorN: Yomigaeranai Fushichou,OVA,1,2,57371,7.6
1361,2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,Movie,1,2,6404,7.6
1362,36593,Hug tto! Precure,TV,50,2,6432,7.6
1363,2848,Kappa no Coo to Natsuyasumi,Movie,1,2,9638,7.6
1364,36522,Ling Qi 2,TV,12,2,13723,7.6
1365,13655,Little Busters!,TV,26,2,185370,7.6
1366,15051,Love Live! School Idol Project,TV,13,2,254637,7.6
1367,96,Mobile Fighter G Gundam,TV,49,1,45465,7.6
1368,3626,Mobile Suit Gundam Wing: Operation Meteor,OVA,4,1,8250,7.6
1369,11933,Oda Nobuna no Yabou,TV,12,2,191225,7.6
1370,1029,Omoide Poroporo,Movie,1,1,61573,7.6
1371,3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",Movie,1,2,38216,7.6
1372,5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Special,1,2,7770,7.6
1373,13245,Shin Tennis no Ouji-sama Specials,Special,7,2,7272,7.6
1374,441,Shoujo Kakumei Utena: Adolescence Mokushiroku,Movie,1,1,29658,7.6
1375,2424,"Suteki Desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",Special,3,1,22516,7.6
1376,36470,Tada-kun wa Koi wo Shinai,TV,13,2,111150,7.6
1377,1924,Urusei Yatsura Movie 5: Final,Movie,1,1,3964,7.6
1378,14669,Aura: Maryuuin Kouga Saigo no Tatakai,Movie,1,2,34007,7.5
1379,35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,ONA,1,2,43479,7.5
1380,2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Movie,1,2,25806,7.5
1381,2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,OVA,1,1,4623,7.5
1383,25687,Digimon Adventure tri. 1: Saikai,Movie,1,2,81174,7.5
1384,21743,Donten ni Warau,TV,12,2,79847,7.5
1385,21273,Gochuumon wa Usagi Desu ka?,TV,12,2,134322,7.5
1386,11663,Hakuouki OVA,OVA,2,2,9953,7.5
1387,13115,Hakuouki Reimeiroku,TV,12,2,38989,7.5
1388,23269,Hello!! Kiniro Mosaic,TV,12,2,49861,7.5
1389,270,Hellsing,TV,13,2,420257,7.5
1390,11617,High School DxD,TV,12,2,642100,7.5
1391,8217,Jewelpet Twinkle☆,TV,52,2,5931,7.5
1392,22817,Kindaichi Shounen no Jikenbo Returns,TV,25,2,11254,7.5
1393,21105,Love Stage!!,TV,10,2,128643,7.5
1394,1563,Magic Knight Rayearth II,TV,29,1,22905,7.5
1395,32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,1,2,76421,7.5
1396,522,Metropolis,Movie,1,2,60075,7.5
1397,37175,Mi Yu Xing Zhe,ONA,12,2,5771,7.5
1398,16762,Mirai Nikki: Redial,OVA,1,2,206379,7.5
1399,10589,Naruto: Shippuuden Movie 5 - Blood Prison,Movie,1,2,109677,7.5
1400,353,Ojamajo Doremi Dokkaan!,TV,51,2,8800,7.5
1401,33091,Planetarian: Chiisana Hoshi no Yume,ONA,5,2,60929,7.5
1402,14123,Pokemon Black and White 2: Introduction Movie,Movie,1,2,11179,7.5
1403,9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,Movie,1,2,3705,7.5
1404,15775,Saint☆Oniisan,OVA,2,2,53255,7.5
1405,36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,OVA,1,2,32311,7.5
1406,3369,Shoubushi Densetsu Tetsuya,TV,20,2,5182,7.5
1407,6802,So Ra No Wo To,TV,12,2,112928,7.5
1408,8197,So Ra No Wo To Specials,Special,2,2,20600,7.5
1409,16524,Suisei no Gargantia,TV,13,2,230197,7.5
1410,11757,Sword Art Online,TV,25,2,1415367,7.5
1411,30458,Tokyo Ghoul: &amp;quot;Jack&amp;quot;,OVA,1,2,124616,7.5
1412,1003,Aa! Megami-sama! (TV) Specials,TV,3,2,22044,7.5
1413,16273,Acchi Kocchi (TV): Place=Princess,TV,1,2,38352,7.5
1414,10067,Angel Beats!: Another Epilogue,Special,1,2,171260,7.5
1415,4981,Casshern Sins,TV,24,2,106845,7.5
1416,33731,Gabriel DropOut,TV,12,2,205755,7.5
1417,32071,Gantz:O,Movie,1,2,42453,7.5
1418,27411,Ghost in the Shell (2015),Movie,1,2,32621,7.5
1419,4039,Golgo 13 (TV),TV,50,2,26109,7.5
1420,15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,1,2,74844,7.5
1421,4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,OVA,3,2,22826,7.5
1422,17947,Mahou Shoujo Lyrical Nanoha: Reflection,Movie,1,2,8844,7.5
1423,6116,Mainichi Kaasan,TV,142,2,2170,7.5
1424,16287,One Piece: Romance Dawn,OVA,1,2,12048,7.5
1425,34262,Oushitsu Kyoushi Heine,TV,12,2,67594,7.5
1426,23301,Pokemon XY: Mega Evolution,Special,4,2,15848,7.5
1427,1608,Salaryman Kintarou,TV,20,2,5688,7.5
1428,10378,Shinryaku!? Ika Musume,TV,12,2,61052,7.5
1429,37449,Strike the Blood III,OVA,10,2,20900,7.5
1430,1372,Taiho Shichau zo (TV),TV,47,1,16567,7.5
1431,5306,Tales of Symphonia The Animation: Tethe'alla-hen,OVA,4,2,24924,7.5
1432,10714,Towa no Quon 3: Mugen no Renza,Movie,1,2,25269,7.5
1433,18499,Yozakura Quartet: Tsuki ni Naku,OVA,3,2,19714,7.5
1434,1050,Bobobo-bo Bo-bobo,TV,76,2,55466,7.5
1435,2800,Candy Candy,TV,115,1,15938,7.5
1436,16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Special,1,2,110214,7.5
1437,364,Gallery Fake,TV,37,2,9101,7.5
1438,2409,Gokudou-kun Manyuuki,TV,26,1,10252,7.5
1439,21075,Hetalia: The Beautiful World Extra Disc,OVA,1,2,6795,7.5
1440,3165,Hidamari Sketch Specials,Special,2,2,15556,7.5
1441,1356,Hokuto no Ken 2,TV,43,1,16935,7.5
1442,36754,Kakuriyo no Yadomeshi,TV,26,2,53223,7.5
1443,218,Kidou Senkan Nadesico,TV,26,1,36218,7.5
1444,33034,Kiniro Mosaic: Pretty Days,Movie,1,2,12925,7.5
1445,31798,Kiznaiver,TV,12,2,355636,7.5
1446,32953,Koi ni Naritai Aquarium,TV,12,2,412257,7.5
1448,33106,Love Live! μ's Final Love Live! Opening Animation,Special,1,2,3994,7.5
1449,2743,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,Special,4,2,6422,7.5
1450,32792,Mobile Suit Gundam Unicorn RE:0096,TV,22,2,17350,7.5
1451,1873,Plawres Sanshirou,TV,37,1,2325,7.5
1452,8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,Special,1,2,8054,7.5
1453,10469,Sayonara Zetsubou Sensei Special,Special,1,2,12499,7.5
1454,7041,Seto no Hanayome OVA Specials,OVA,2,2,8875,7.5
1455,5118,Suzumiya Haruhi-chan no Yuuutsu,ONA,25,2,80794,7.5
1456,8995,Tales of Symphonia The Animation: Sekai Tougou-hen,OVA,3,2,18062,7.5
1457,814,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,Movie,1,2,11989,7.5
1458,567,The Big O,TV,26,1,60841,7.5
1459,691,Yawara!,TV,124,1,10096,7.5
1460,481,Yu☆Gi☆Oh! Duel Monsters,TV,224,2,199596,7.5
1461,22729,Aldnoah.Zero,TV,12,2,344988,7.5
1462,32828,Amaama to Inazuma,TV,12,2,164835,7.5
1463,37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,24,2,9782,7.5
1464,34618,Blend S,TV,12,2,226338,7.5
1465,35459,Boku no Hero Academia: Training of the Dead,OVA,1,2,72051,7.5
1466,14967,Boku wa Tomodachi ga Sukunai Next,TV,12,2,312750,7.5
1467,14345,Btooom!,TV,12,2,498863,7.5
1468,2768,CLAMP in Wonderland 2,TV,12,2,70512,7.5
1470,6573,Darker than Black: Ryuusei no Gemini,TV,12,2,287336,7.5
1471,18507,Free!,TV,12,2,381539,7.5
1472,37349,Goblin Slayer,TV,12,2,254146,7.5
1473,9366,Kaichou wa Maid-sama!: Omake dayo!,Special,1,2,71468,7.5
1474,3449,Kamichu! Specials,Special,4,2,8322,7.5
1475,1095,Kidou Keisatsu Patlabor the Movie,Movie,1,1,22061,7.5
1476,2458,Kimagure Orange☆Road OVA,OVA,8,1,4516,7.5
1477,2971,Kyou kara Maou! R,OVA,5,2,17458,7.5
1478,5713,Minami-ke Betsubara,OVA,1,2,24555,7.5
1479,36936,Mirai no Mirai,Movie,1,2,21089,7.5
1480,7651,Ningen Shikkaku: Director's Cut-ban,Movie,1,2,5635,7.5
1481,22539,"One More Time, One More Chance",TV,49,1,3790,7.5
1483,34514,Pokemon Generations,ONA,18,2,19035,7.5
1484,166,Samurai 7,TV,26,2,90805,7.5
1485,18523,Senyuu. 2,TV,13,2,42436,7.5
1486,2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",Movie,1,1,5523,7.5
1487,34547,Shoukoku no Altair,TV,24,2,43743,7.5
1488,14189,Tasogare Otome x Amnesia: Taima Otome,Special,1,2,51270,7.5
1489,10731,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Movie,1,2,7667,7.5
1490,2203,Waga Seishun no Arcadia: Mugen Kidou SSX,TV,22,1,3759,7.5
1491,21435,Yama no Susume: Second Season,TV,24,2,19199,7.5
1492,35672,Yama no Susume: Third Season,TV,13,2,10467,7.5
1493,24627,Yamada-kun to 7-nin no Majo (OVA),OVA,2,2,53878,7.5
1494,35626,Yao Shen Ji,ONA,40,2,4367,7.5
1495,18497,Yozakura Quartet: Hana no Uta,TV,13,2,84219,7.5
1496,36951,Yuu☆Yuu☆Hakusho: Two Shots,Special,2,2,10582,7.5
1497,11235,Amagami SS+ Plus,TV,13,2,100720,7.5
1498,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,1,2,163506,7.5
1499,31553,Charlotte: Tsuyoimono-tachi,Special,1,2,70137,7.5
1500,27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,Special,1,2,57012,7.5
1501,8687,Doraemon (2005),TV,1,2,104380,7.5
1503,1394,Future GPX Cyber Formula Saga,OVA,8,1,1419,7.5
1504,17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,Movie,1,2,43507,7.5
1505,4060,Grimm Masterpiece Theater,TV,24,1,2770,7.5
1506,379,Heppoko Jikken Animation Excel♥Saga,TV,26,1,81629,7.5
1507,28607,Hetalia: The World Twinkle,ONA,15,2,24489,7.5
1508,2037,Hime-chan no Ribbon,TV,61,1,4959,7.5
1509,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,1,2,19745,7.5
1510,15813,Majokko Shimai no Yoyo to Nene,Movie,1,2,11871,7.5
1511,8100,Mardock Scramble: The First Compression,Movie,1,2,54720,7.5
1512,14527,Medaka Box Abnormal,TV,12,2,93760,7.5
1513,34136,Orange: Mirai,Movie,1,2,55421,7.5
1514,8476,Otome Youkai Zakuro,TV,13,2,81178,7.5
1515,13587,Persona 4 the Animation: No One is Alone,Special,1,2,33167,7.5
1516,3420,Shigofumi,TV,12,2,66750,7.5
1517,1913,Shonan Junai Gumi!,OVA,5,1,27286,7.5
1518,2923,Shugo Chara!,TV,51,2,148980,7.5
1519,5262,Shugo Chara!! Doki,TV,51,2,72845,7.5
1520,5958,Sora no Otoshimono,TV,13,2,310868,7.5
1521,7858,Sora no Otoshimono: Project Pink,OVA,1,2,78878,7.5
1522,15731,Tamayura: More Aggressive,TV,12,2,13642,7.5
1523,200,Tenshi na Konamaiki,TV,50,2,18871,7.5
1524,3613,Toshokan Sensou,TV,12,2,49837,7.5
1525,1459,Uchuu no Kishi Tekkaman Blade,TV,49,1,10845,7.5
1526,1651,Uchuu Senkan Yamato 2,TV,26,1,5054,7.5
1527,36910,Wu Geng Ji 2nd Season,ONA,42,2,715,7.5
1528,33302,Yowamushi Pedal: Spare Bike,Movie,1,2,7034,7.5
1529,102,Aishiteruze Baby★★,TV,26,2,76973,7.5
1530,586,Ayakashi: Japanese Classic Horror,TV,11,2,45160,7.5
1531,1686,Bleach Movie 1: Memories of Nobody,Movie,1,2,183634,7.5
1532,33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,1,2,66031,7.5
1533,12187,Carnival Phantasm EX Season,OVA,1,2,31028,7.5
1534,8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Movie,1,2,120870,7.5
1535,2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,2,3855,7.5
1536,10765,Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!,OVA,1,1,38336,7.5
1538,34933,Kakegurui,TV,12,2,330826,7.5
1539,1289,Kidou Keisatsu Patlabor: New OVA,OVA,16,1,5482,7.5
1540,32949,Kuzu no Honkai,TV,12,2,278445,7.5
1541,98,Mai-HiME,TV,26,2,89302,7.5
1542,593,Mugen no Ryvius,TV,26,1,30034,7.5
1543,32566,Noblesse: Pamyeol-ui Sijak,OVA,1,2,22578,7.5
1544,6187,Nodame Cantabile OVA,OVA,1,2,21138,7.5
1545,1212,Oban Star-Racers,TV,26,2,33352,7.5
1546,1047,On Your Mark,Special,4,2,134113,7.5
1548,10257,Pretty Rhythm: Aurora Dream,TV,51,2,12606,7.5
1549,5671,Saki,TV,25,2,67684,7.5
1550,30736,Shingeki no Bahamut: Virgin Soul,TV,24,2,136049,7.5
1551,8557,Shinryaku! Ika Musume,TV,12,2,126933,7.5
1552,13267,Shinryaku!! Ika Musume,OVA,3,2,18103,7.5
1553,5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,1,3592,7.5
1554,3712,Zero no Tsukaima: Princesses no Rondo,TV,12,2,289285,7.5
1555,29,Zipang,TV,26,2,12798,7.5
1556,24919,Aoki Hagane no Arpeggio: Ars Nova DC,Movie,1,2,18283,7.5
1557,1681,Brave Story,Movie,1,2,31313,7.5
1558,13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,2,19884,7.5
1559,1474,City Hunter: Ai to Shukumei no Magnum,Movie,1,1,4433,7.5
